country_iso3,year,population,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate,decade,population_growth_rate,researcher_density_per_1000,migration_status
THA,2008,67328239.0,18855.0,18855.0,542.0,305.0,237.0,0.01617608,0.02874569,0.01256961,2000s,0.0075,0.28,Brain Gain
THA,2009,67813654.0,20731.0,20731.0,531.0,300.0,231.0,0.014471082,0.025613815,0.0111427335,2000s,0.0072,0.306,Brain Gain
THA,2010,68270489.0,22681.0,22681.0,534.0,411.0,123.0,0.018120894,0.023543935,0.0054230415,2010s,0.0067,0.332,Brain Gain
THA,2011,68712846.0,24524.0,24524.0,586.0,404.0,182.0,0.016473658,0.02389496,0.0074213017,2010s,0.0065,0.357,Brain Gain
THA,2012,69157023.0,26397.0,26397.0,641.0,405.0,236.0,0.015342653,0.024283063,0.00894041,2010s,0.0065,0.382,Brain Gain
THA,2013,69578602.0,28245.0,28245.0,661.0,452.0,209.0,0.016002832,0.023402372,0.00739954,2010s,0.0061,0.406,Brain Gain
THA,2014,69960943.0,30212.0,30212.0,716.0,448.0,268.0,0.014828545,0.023699192,0.008870647,2010s,0.0055,0.432,Brain Gain
THA,2015,70294397.0,32281.0,32281.0,751.0,458.0,293.0,0.014187912,0.023264458,0.009076547,2010s,0.0048,0.459,Brain Gain
THA,2016,70607037.0,35016.0,35016.0,804.0,527.0,277.0,0.015050263,0.022960933,0.00791067,2010s,0.0044,0.496,Brain Gain
THA,2017,70898202.0,37868.0,37868.0,813.0,571.0,242.0,0.015078695,0.021469314,0.00639062,2010s,0.0041,0.534,Brain Gain
THA,2018,71127802.0,40962.0,40962.0,922.0,530.0,392.0,0.012938822,0.022508666,0.009569845,2010s,0.0032,0.576,Brain Gain
THA,2019,71307763.0,43996.0,43996.0,849.0,638.0,211.0,0.014501318,0.019297209,0.0047958908,2010s,0.0025,0.617,Brain Gain
THA,2020,71475664.0,45663.0,45663.0,946.0,697.0,249.0,0.015263999,0.020716991,0.0054529924,2020s,0.0024,0.639,Brain Gain
THA,2021,71601103.0,44975.0,44975.0,939.0,677.0,262.0,0.0150528075,0.020878267,0.0058254586,2020s,0.0018,0.628,Brain Gain
THA,2022,71697030.0,0.0,0.0,682.0,511.0,171.0,,,,2020s,0.0013,0.0,Brain Gain
THA,2023,71697030.0,0.0,0.0,430.0,402.0,28.0,,,,2020s,0.0,0.0,Brain Gain
TJK,1996,6035600.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.011,Balanced
TJK,1997,6117069.0,79.0,79.0,1.0,2.0,-1.0,0.025316456,0.012658228,-0.012658228,1990s,0.0135,0.013,Brain Drain
TJK,1998,6156805.0,92.0,92.0,1.0,6.0,-5.0,0.06521739,0.010869565,-0.054347824,1990s,0.0065,0.015,Brain Drain
TJK,1999,6189565.0,97.0,97.0,2.0,0.0,2.0,0.0,0.020618556,0.020618556,1990s,0.0053,0.016,Brain Gain
TJK,2000,6272998.0,102.0,102.0,1.0,4.0,-3.0,0.039215688,0.009803922,-0.029411765,2000s,0.0135,0.016,Brain Drain
TJK,2001,6408810.0,101.0,101.0,2.0,4.0,-2.0,0.03960396,0.01980198,-0.01980198,2000s,0.0217,0.016,Brain Drain
TJK,2002,6541755.0,106.0,106.0,1.0,3.0,-2.0,0.028301887,0.009433962,-0.018867925,2000s,0.0207,0.016,Brain Drain
TJK,2003,6672492.0,107.0,107.0,1.0,6.0,-5.0,0.056074765,0.009345794,-0.046728972,2000s,0.02,0.016,Brain Drain
TJK,2004,6801204.0,108.0,108.0,2.0,2.0,0.0,0.018518519,0.018518519,0.0,2000s,0.0193,0.016,Balanced
TJK,2005,6929145.0,110.0,110.0,1.0,1.0,0.0,0.009090909,0.009090909,0.0,2000s,0.0188,0.016,Balanced
TJK,2006,7057417.0,123.0,123.0,2.0,0.0,2.0,0.0,0.016260162,0.016260162,2000s,0.0185,0.017,Brain Gain
TJK,2007,7188391.0,128.0,128.0,0.0,1.0,-1.0,0.0078125,0.0,-0.0078125,2000s,0.0186,0.018,Brain Drain
TJK,2008,7324627.0,141.0,141.0,4.0,2.0,2.0,0.014184397,0.028368793,0.014184397,2000s,0.019,0.019,Brain Gain
TJK,2009,7468596.0,135.0,135.0,0.0,5.0,-5.0,0.037037037,0.0,-0.037037037,2000s,0.0197,0.018,Brain Drain
TJK,2010,7621779.0,141.0,141.0,2.0,6.0,-4.0,0.04255319,0.014184397,-0.028368793,2010s,0.0205,0.018,Brain Drain
TJK,2011,7784819.0,181.0,181.0,6.0,2.0,4.0,0.011049724,0.03314917,0.022099448,2010s,0.0214,0.023,Brain Gain
TJK,2012,7956382.0,201.0,201.0,2.0,4.0,-2.0,0.019900497,0.0099502485,-0.0099502485,2010s,0.022,0.025,Brain Drain
TJK,2013,8136610.0,217.0,217.0,12.0,7.0,5.0,0.032258064,0.05529954,0.023041476,2010s,0.0227,0.027,Brain Gain
TJK,2014,8326348.0,242.0,242.0,8.0,14.0,-6.0,0.05785124,0.03305785,-0.024793388,2010s,0.0233,0.029,Brain Drain
TJK,2015,8524063.0,270.0,270.0,15.0,7.0,8.0,0.025925925,0.055555556,0.02962963,2010s,0.0237,0.032,Brain Gain
TJK,2016,8725318.0,282.0,282.0,4.0,10.0,-6.0,0.035460994,0.014184397,-0.021276595,2010s,0.0236,0.032,Brain Drain
TJK,2017,8925525.0,317.0,317.0,9.0,9.0,0.0,0.028391168,0.028391168,0.0,2010s,0.0229,0.036,Balanced
TJK,2018,9128132.0,365.0,365.0,14.0,5.0,9.0,0.01369863,0.038356163,0.024657534,2010s,0.0227,0.04,Brain Gain
TJK,2019,9337003.0,392.0,392.0,14.0,8.0,6.0,0.020408163,0.035714287,0.015306123,2010s,0.0229,0.042,Brain Gain
TJK,2020,9543207.0,398.0,398.0,18.0,5.0,13.0,0.012562814,0.04522613,0.032663316,2020s,0.0221,0.042,Brain Gain
TJK,2021,9750064.0,376.0,376.0,8.0,12.0,-4.0,0.031914894,0.021276595,-0.010638298,2020s,0.0217,0.039,Brain Drain
TJK,2022,9952787.0,0.0,0.0,10.0,5.0,5.0,,,,2020s,0.0208,0.0,Brain Gain
TJK,2023,9952787.0,,,,,,,,,2020s,0.0,,Unknown
TKL,2004,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,,,Balanced
TKL,2009,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,,,Balanced
TKM,1996,4301093.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.003,Balanced
TKM,1997,4363672.0,15.0,15.0,2.0,0.0,2.0,0.0,0.13333334,0.13333334,1990s,0.0145,0.003,Brain Gain
TKM,1998,4431517.0,16.0,16.0,0.0,2.0,-2.0,0.125,0.0,-0.125,1990s,0.0155,0.004,Brain Drain
TKM,1999,4501079.0,,,,,,,,,1990s,0.0157,,Unknown
TKM,2000,4569132.0,16.0,16.0,2.0,0.0,2.0,0.0,0.125,0.125,2000s,0.0151,0.004,Brain Gain
TKM,2001,4635094.0,14.0,14.0,0.0,1.0,-1.0,0.071428575,0.0,-0.071428575,2000s,0.0144,0.003,Brain Drain
TKM,2002,4698968.0,15.0,15.0,1.0,2.0,-1.0,0.13333334,0.06666667,-0.06666667,2000s,0.0138,0.003,Brain Drain
TKM,2003,4758988.0,,,,,,,,,2000s,0.0128,,Unknown
TKM,2004,4819792.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,0.0128,0.002,Balanced
TKM,2005,4885775.0,,,,,,,,,2000s,0.0137,,Unknown
TKM,2006,4954029.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,0.014,0.002,Balanced
TKM,2007,5024894.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,0.0143,0.003,Balanced
TKM,2008,5100083.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,0.015,0.004,Balanced
TKM,2009,5180957.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,0.0159,0.003,Balanced
TKM,2010,5267970.0,18.0,18.0,1.0,3.0,-2.0,0.16666667,0.055555556,-0.11111111,2010s,0.0168,0.003,Brain Drain
TKM,2011,5360811.0,23.0,23.0,2.0,0.0,2.0,0.0,0.08695652,0.08695652,2010s,0.0176,0.004,Brain Gain
TKM,2012,5458682.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2010s,0.0183,0.005,Balanced
TKM,2013,5560095.0,23.0,23.0,0.0,3.0,-3.0,0.13043478,0.0,-0.13043478,2010s,0.0186,0.004,Brain Drain
TKM,2014,5663152.0,24.0,24.0,3.0,0.0,3.0,0.0,0.125,0.125,2010s,0.0185,0.004,Brain Gain
TKM,2015,5766431.0,13.0,13.0,0.0,4.0,-4.0,0.30769232,0.0,-0.30769232,2010s,0.0182,0.002,Brain Drain
TKM,2016,5868561.0,,,,,,,,,2010s,0.0177,,Unknown
TKM,2017,5968383.0,,,,,,,,,2010s,0.017,,Unknown
TKM,2018,6065066.0,14.0,14.0,0.0,2.0,-2.0,0.14285715,0.0,-0.14285715,2010s,0.0162,0.002,Brain Drain
TKM,2019,6158420.0,14.0,14.0,1.0,3.0,-2.0,0.21428572,0.071428575,-0.14285715,2010s,0.0154,0.002,Brain Drain
TKM,2020,6250438.0,18.0,18.0,0.0,1.0,-1.0,0.055555556,0.0,-0.055555556,2020s,0.0149,0.003,Brain Drain
TKM,2021,6341855.0,16.0,16.0,0.0,1.0,-1.0,0.0625,0.0,-0.0625,2020s,0.0146,0.003,Brain Drain
TKM,2022,6430770.0,0.0,0.0,1.0,0.0,1.0,,,,2020s,0.014,0.0,Brain Gain
TKM,2023,6430770.0,,,,,,,,,2020s,0.0,,Unknown
TLS,1996,831269.0,,,,,,,,,1990s,,,Unknown
TLS,1997,843341.0,,,,,,,,,1990s,0.0145,,Unknown
TLS,1998,855409.0,,,,,,,,,1990s,0.0143,,Unknown
TLS,1999,866649.0,,,,,,,,,1990s,0.0131,,Unknown
TLS,2000,878360.0,,,,,,,,,2000s,0.0135,,Unknown
TLS,2001,893001.0,,,,,,,,,2000s,0.0167,,Unknown
TLS,2002,909639.0,,,,,,,,,2000s,0.0186,,Unknown
TLS,2003,926721.0,,,,,,,,,2000s,0.0188,,Unknown
TLS,2004,945989.0,,,,,,,,,2000s,0.0208,,Unknown
TLS,2005,969313.0,,,,,,,,,2000s,0.0247,,Unknown
TLS,2006,994564.0,8.0,8.0,1.0,0.0,1.0,0.0,0.125,0.125,2000s,0.0261,0.008,Brain Gain
TLS,2007,1019362.0,10.0,10.0,0.0,1.0,-1.0,0.1,0.0,-0.1,2000s,0.0249,0.01,Brain Drain
TLS,2008,1043076.0,13.0,13.0,1.0,1.0,0.0,0.07692308,0.07692308,0.0,2000s,0.0233,0.012,Balanced
TLS,2009,1065540.0,11.0,11.0,1.0,2.0,-1.0,0.18181819,0.09090909,-0.09090909,2000s,0.0215,0.01,Brain Drain
TLS,2010,1088486.0,15.0,15.0,1.0,3.0,-2.0,0.2,0.06666667,-0.13333334,2010s,0.0215,0.014,Brain Drain
TLS,2011,1112976.0,,,,,,,,,2010s,0.0225,,Unknown
TLS,2012,1137676.0,35.0,35.0,2.0,1.0,1.0,0.028571429,0.057142857,0.028571429,2010s,0.0222,0.031,Brain Gain
TLS,2013,1161555.0,40.0,40.0,5.0,2.0,3.0,0.05,0.125,0.075,2010s,0.021,0.034,Brain Gain
TLS,2014,1184830.0,52.0,52.0,9.0,3.0,6.0,0.057692308,0.17307693,0.115384616,2010s,0.02,0.044,Brain Gain
TLS,2015,1205813.0,53.0,53.0,2.0,4.0,-2.0,0.0754717,0.03773585,-0.03773585,2010s,0.0177,0.044,Brain Drain
TLS,2016,1224562.0,56.0,56.0,0.0,3.0,-3.0,0.05357143,0.0,-0.05357143,2010s,0.0155,0.046,Brain Drain
TLS,2017,1243235.0,64.0,64.0,11.0,1.0,10.0,0.015625,0.171875,0.15625,2010s,0.0152,0.051,Brain Gain
TLS,2018,1261845.0,72.0,72.0,4.0,0.0,4.0,0.0,0.055555556,0.055555556,2010s,0.015,0.057,Brain Gain
TLS,2019,1280438.0,80.0,80.0,5.0,5.0,0.0,0.0625,0.0625,0.0,2010s,0.0147,0.062,Balanced
TLS,2020,1299995.0,89.0,89.0,5.0,5.0,0.0,0.056179777,0.056179777,0.0,2020s,0.0153,0.068,Balanced
TLS,2021,1320942.0,90.0,90.0,9.0,2.0,7.0,0.022222223,0.1,0.07777778,2020s,0.0161,0.068,Brain Gain
TLS,2022,1341296.0,0.0,0.0,8.0,3.0,5.0,,,,2020s,0.0154,0.0,Brain Gain
TLS,2023,1341296.0,,,,,,,,,2020s,0.0,,Unknown
TON,1996,100195.0,,,,,,,,,1990s,,,Unknown
TON,1997,100658.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,0.0046,0.04,Balanced
TON,1998,101343.0,4.0,4.0,0.0,1.0,-1.0,0.25,0.0,-0.25,1990s,0.0068,0.039,Brain Drain
TON,1999,101982.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,0.0063,0.059,Balanced
TON,2000,102603.0,8.0,8.0,0.0,1.0,-1.0,0.125,0.0,-0.125,2000s,0.0061,0.078,Brain Drain
TON,2001,103210.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2000s,0.0059,0.078,Balanced
TON,2002,103804.0,10.0,10.0,0.0,2.0,-2.0,0.2,0.0,-0.2,2000s,0.0058,0.096,Brain Drain
TON,2003,104410.0,10.0,10.0,1.0,0.0,1.0,0.0,0.1,0.1,2000s,0.0058,0.096,Brain Gain
TON,2004,105036.0,12.0,12.0,0.0,1.0,-1.0,0.083333336,0.0,-0.083333336,2000s,0.006,0.114,Brain Drain
TON,2005,105633.0,,,,,,,,,2000s,0.0057,,Unknown
TON,2006,106190.0,14.0,14.0,3.0,1.0,2.0,0.071428575,0.21428572,0.14285715,2000s,0.0053,0.132,Brain Gain
TON,2007,106638.0,15.0,15.0,1.0,0.0,1.0,0.0,0.06666667,0.06666667,2000s,0.0042,0.141,Brain Gain
TON,2008,106932.0,,,,,,,,,2000s,0.0028,,Unknown
TON,2009,107144.0,17.0,17.0,3.0,0.0,3.0,0.0,0.1764706,0.1764706,2000s,0.002,0.159,Brain Gain
TON,2010,107383.0,16.0,16.0,1.0,2.0,-1.0,0.125,0.0625,-0.0625,2010s,0.0022,0.149,Brain Drain
TON,2011,107611.0,19.0,19.0,1.0,0.0,1.0,0.0,0.05263158,0.05263158,2010s,0.0021,0.177,Brain Gain
TON,2012,107502.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2010s,-0.001,0.158,Balanced
TON,2013,107089.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2010s,-0.0038,0.187,Balanced
TON,2014,106626.0,18.0,18.0,2.0,3.0,-1.0,0.16666667,0.11111111,-0.055555556,2010s,-0.0043,0.169,Brain Drain
TON,2015,106122.0,25.0,25.0,2.0,2.0,0.0,0.08,0.08,0.0,2010s,-0.0047,0.236,Balanced
TON,2016,105707.0,26.0,26.0,1.0,2.0,-1.0,0.07692308,0.03846154,-0.03846154,2010s,-0.0039,0.246,Brain Drain
TON,2017,105415.0,29.0,29.0,2.0,1.0,1.0,0.03448276,0.06896552,0.03448276,2010s,-0.0028,0.275,Brain Gain
TON,2018,105150.0,28.0,28.0,3.0,3.0,0.0,0.10714286,0.10714286,0.0,2010s,-0.0025,0.266,Balanced
TON,2019,104951.0,35.0,35.0,6.0,2.0,4.0,0.057142857,0.17142858,0.114285715,2010s,-0.0019,0.333,Brain Gain
TON,2020,105254.0,,,,,,,,,2020s,0.0029,,Unknown
TON,2021,106017.0,32.0,32.0,2.0,2.0,0.0,0.0625,0.0625,0.0,2020s,0.0072,0.302,Balanced
TON,2022,106858.0,,,,,,,,,2020s,0.0079,,Unknown
TON,2023,106858.0,,,,,,,,,2020s,0.0,,Unknown
TTO,1996,1313434.0,209.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.159,Balanced
TTO,1997,1318171.0,246.0,246.0,9.0,7.0,2.0,0.028455285,0.036585364,0.008130081,1990s,0.0036,0.187,Brain Gain
TTO,1998,1322572.0,284.0,284.0,10.0,21.0,-11.0,0.07394366,0.03521127,-0.038732395,1990s,0.0033,0.215,Brain Drain
TTO,1999,1327063.0,328.0,328.0,18.0,11.0,7.0,0.033536587,0.05487805,0.021341464,1990s,0.0034,0.247,Brain Gain
TTO,2000,1332203.0,349.0,349.0,14.0,14.0,0.0,0.04011461,0.04011461,0.0,2000s,0.0039,0.262,Balanced
TTO,2001,1338567.0,395.0,395.0,23.0,17.0,6.0,0.043037973,0.05822785,0.015189873,2000s,0.0048,0.295,Brain Gain
TTO,2002,1345964.0,417.0,417.0,23.0,18.0,5.0,0.043165468,0.055155877,0.0119904075,2000s,0.0055,0.31,Brain Gain
TTO,2003,1353548.0,453.0,453.0,30.0,24.0,6.0,0.052980132,0.06622516,0.013245033,2000s,0.0056,0.335,Brain Gain
TTO,2004,1361172.0,474.0,474.0,21.0,20.0,1.0,0.042194095,0.044303797,0.0021097045,2000s,0.0056,0.348,Brain Gain
TTO,2005,1369075.0,516.0,516.0,21.0,10.0,11.0,0.019379845,0.040697675,0.02131783,2000s,0.0058,0.377,Brain Gain
TTO,2006,1376919.0,559.0,559.0,33.0,16.0,17.0,0.02862254,0.05903399,0.030411448,2000s,0.0057,0.406,Brain Gain
TTO,2007,1384861.0,619.0,619.0,19.0,11.0,8.0,0.017770598,0.03069467,0.012924071,2000s,0.0058,0.447,Brain Gain
TTO,2008,1392803.0,652.0,652.0,43.0,26.0,17.0,0.0398773,0.06595092,0.02607362,2000s,0.0057,0.468,Brain Gain
TTO,2009,1401191.0,732.0,732.0,49.0,29.0,20.0,0.039617486,0.06693989,0.027322404,2000s,0.006,0.522,Brain Gain
TTO,2010,1410296.0,758.0,758.0,51.0,39.0,12.0,0.051451188,0.06728232,0.015831135,2010s,0.0065,0.537,Brain Gain
TTO,2011,1420020.0,754.0,754.0,39.0,58.0,-19.0,0.07692308,0.05172414,-0.025198938,2010s,0.0069,0.531,Brain Drain
TTO,2012,1430377.0,784.0,784.0,35.0,42.0,-7.0,0.05357143,0.04464286,-0.008928572,2010s,0.0073,0.548,Brain Drain
TTO,2013,1440729.0,767.0,767.0,26.0,43.0,-17.0,0.056062583,0.033898305,-0.022164276,2010s,0.0072,0.532,Brain Drain
TTO,2014,1450661.0,759.0,759.0,31.0,44.0,-13.0,0.057971016,0.040843215,-0.017127799,2010s,0.0069,0.523,Brain Drain
TTO,2015,1460177.0,808.0,808.0,47.0,43.0,4.0,0.05321782,0.058168318,0.004950495,2010s,0.0066,0.553,Brain Gain
TTO,2016,1469330.0,836.0,836.0,42.0,34.0,8.0,0.040669855,0.050239235,0.009569378,2010s,0.0063,0.569,Brain Gain
TTO,2017,1478607.0,894.0,894.0,59.0,38.0,21.0,0.042505592,0.06599553,0.023489933,2010s,0.0063,0.605,Brain Gain
TTO,2018,1504709.0,944.0,944.0,36.0,38.0,-2.0,0.04025424,0.038135592,-0.002118644,2010s,0.0177,0.627,Brain Drain
TTO,2019,1519955.0,967.0,967.0,47.0,42.0,5.0,0.043433297,0.04860393,0.0051706308,2010s,0.0101,0.636,Brain Gain
TTO,2020,1518147.0,930.0,930.0,34.0,43.0,-9.0,0.04623656,0.03655914,-0.009677419,2020s,-0.0012,0.613,Brain Drain
TTO,2021,1525663.0,879.0,879.0,28.0,45.0,-17.0,0.051194537,0.03185438,-0.01934016,2020s,0.005,0.576,Brain Drain
TTO,2022,1531044.0,0.0,0.0,19.0,17.0,2.0,,,,2020s,0.0035,0.0,Brain Gain
TTO,2023,1531044.0,,,,,,,,,2020s,0.0,,Unknown
TUN,1996,9430550.0,1850.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.196,Balanced
TUN,1997,9557948.0,2287.0,2287.0,40.0,29.0,11.0,0.012680368,0.017490162,0.0048097945,1990s,0.0135,0.239,Brain Gain
TUN,1998,9677148.0,2779.0,2779.0,56.0,36.0,20.0,0.0129543,0.020151133,0.0071968334,1990s,0.0125,0.287,Brain Gain
TUN,1999,9788067.0,3236.0,3236.0,79.0,42.0,37.0,0.012978987,0.024412856,0.011433869,1990s,0.0115,0.331,Brain Gain
TUN,2000,9893316.0,3748.0,3748.0,90.0,39.0,51.0,0.01040555,0.024012808,0.013607257,2000s,0.0108,0.379,Brain Gain
TUN,2001,9995123.0,4241.0,4241.0,98.0,69.0,29.0,0.016269747,0.023107758,0.0068380097,2000s,0.0103,0.424,Brain Gain
TUN,2002,10094561.0,4908.0,4908.0,112.0,68.0,44.0,0.013854931,0.022819886,0.008964955,2000s,0.0099,0.486,Brain Gain
TUN,2003,10193798.0,5710.0,5710.0,121.0,51.0,70.0,0.008931699,0.021190893,0.012259195,2000s,0.0098,0.56,Brain Gain
TUN,2004,10292225.0,6616.0,6616.0,117.0,52.0,65.0,0.007859734,0.017684402,0.009824667,2000s,0.0097,0.643,Brain Gain
TUN,2005,10388344.0,7541.0,7541.0,118.0,77.0,41.0,0.0102108475,0.015647791,0.005436945,2000s,0.0093,0.726,Brain Gain
TUN,2006,10483558.0,8548.0,8548.0,128.0,84.0,44.0,0.00982686,0.014974263,0.005147403,2000s,0.0092,0.815,Brain Gain
TUN,2007,10580395.0,9558.0,9558.0,141.0,96.0,45.0,0.010043942,0.014752041,0.004708098,2000s,0.0092,0.903,Brain Gain
TUN,2008,10680380.0,10577.0,10577.0,172.0,108.0,64.0,0.010210834,0.0162617,0.006050865,2000s,0.0095,0.99,Brain Gain
TUN,2009,10784504.0,11462.0,11462.0,164.0,161.0,3.0,0.014046414,0.014308149,0.0002617344,2000s,0.0097,1.063,Brain Gain
TUN,2010,10895063.0,12235.0,12235.0,182.0,170.0,12.0,0.0138945645,0.014875358,0.0009807928,2010s,0.0103,1.123,Brain Gain
TUN,2011,11032528.0,13079.0,13079.0,202.0,186.0,16.0,0.014221271,0.015444606,0.0012233352,2010s,0.0126,1.185,Brain Gain
TUN,2012,11174383.0,13973.0,13973.0,198.0,166.0,32.0,0.011880054,0.014170186,0.002290131,2010s,0.0129,1.25,Brain Gain
TUN,2013,11300284.0,14912.0,14912.0,208.0,189.0,19.0,0.012674356,0.013948498,0.0012741416,2010s,0.0113,1.32,Brain Gain
TUN,2014,11428948.0,15766.0,15766.0,225.0,241.0,-16.0,0.015286058,0.0142712165,-0.0010148421,2010s,0.0114,1.379,Brain Drain
TUN,2015,11557779.0,16633.0,16633.0,212.0,278.0,-66.0,0.016713763,0.012745746,-0.0039680153,2010s,0.0113,1.439,Brain Drain
TUN,2016,11685667.0,17416.0,17416.0,286.0,319.0,-33.0,0.01831649,0.016421681,-0.0018948094,2010s,0.0111,1.49,Brain Drain
TUN,2017,11811443.0,18165.0,18165.0,351.0,308.0,43.0,0.016955685,0.019322874,0.0023671896,2010s,0.0108,1.538,Brain Gain
TUN,2018,11933041.0,18641.0,18641.0,286.0,339.0,-53.0,0.01818572,0.015342524,-0.002843195,2010s,0.0103,1.562,Brain Drain
TUN,2019,12049314.0,18717.0,18717.0,239.0,449.0,-210.0,0.023988888,0.01276914,-0.011219746,2010s,0.0097,1.553,Brain Drain
TUN,2020,12161723.0,18515.0,18515.0,268.0,440.0,-172.0,0.023764515,0.0144747505,-0.009289765,2020s,0.0093,1.522,Brain Drain
TUN,2021,12262946.0,17676.0,17676.0,269.0,373.0,-104.0,0.02110206,0.015218375,-0.005883684,2020s,0.0083,1.441,Brain Drain
TUN,2022,12356117.0,0.0,0.0,193.0,294.0,-101.0,,,,2020s,0.0076,0.0,Brain Drain
TUN,2023,12356117.0,0.0,0.0,131.0,200.0,-69.0,,,,2020s,0.0,0.0,Brain Drain
TUR,1996,60293786.0,15211.0,15211.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.252,Balanced
TUR,1997,61277426.0,18486.0,18486.0,160.0,130.0,30.0,0.007032349,0.008655199,0.0016228497,1990s,0.0163,0.302,Brain Gain
TUR,1998,62242204.0,21710.0,21710.0,232.0,162.0,70.0,0.007461999,0.010686319,0.0032243205,1990s,0.0157,0.349,Brain Gain
TUR,1999,63185615.0,24338.0,24338.0,257.0,241.0,16.0,0.009902211,0.0105596185,0.00065740815,1990s,0.0152,0.385,Brain Gain
TUR,2000,64113547.0,28052.0,28052.0,354.0,294.0,60.0,0.010480536,0.012619421,0.002138885,2000s,0.0147,0.438,Brain Gain
TUR,2001,65072018.0,32460.0,32460.0,386.0,296.0,90.0,0.009118916,0.011891559,0.0027726432,2000s,0.0149,0.499,Brain Gain
TUR,2002,65988663.0,37200.0,37200.0,450.0,311.0,139.0,0.008360215,0.012096774,0.003736559,2000s,0.0141,0.564,Brain Gain
TUR,2003,66867327.0,42623.0,42623.0,435.0,331.0,104.0,0.00776576,0.010205758,0.0024399972,2000s,0.0133,0.637,Brain Gain
TUR,2004,67785075.0,47819.0,47819.0,397.0,332.0,65.0,0.006942847,0.008302139,0.0013592923,2000s,0.0137,0.705,Brain Gain
TUR,2005,68704715.0,52753.0,52753.0,434.0,375.0,59.0,0.0071086003,0.0082270205,0.0011184198,2000s,0.0136,0.768,Brain Gain
TUR,2006,69601333.0,57761.0,57761.0,438.0,377.0,61.0,0.0065268953,0.0075829714,0.0010560759,2000s,0.0131,0.83,Brain Gain
TUR,2007,70158112.0,63368.0,63368.0,457.0,410.0,47.0,0.006470143,0.007211842,0.0007416993,2000s,0.008,0.903,Brain Gain
TUR,2008,71051678.0,68709.0,68709.0,430.0,436.0,-6.0,0.0063456027,0.0062582777,-8.732481e-05,2000s,0.0127,0.967,Brain Drain
TUR,2009,72039206.0,74339.0,74339.0,516.0,461.0,55.0,0.006201321,0.006941175,0.0007398539,2000s,0.0139,1.032,Brain Gain
TUR,2010,73142150.0,79603.0,79603.0,572.0,555.0,17.0,0.006972099,0.007185659,0.00021355979,2010s,0.0153,1.088,Brain Gain
TUR,2011,74223629.0,85639.0,85639.0,640.0,602.0,38.0,0.007029508,0.007473231,0.00044372308,2010s,0.0148,1.154,Brain Gain
TUR,2012,75175827.0,91402.0,91402.0,649.0,571.0,78.0,0.006247128,0.007100501,0.000853373,2010s,0.0128,1.216,Brain Gain
TUR,2013,76147624.0,96906.0,96906.0,682.0,674.0,8.0,0.006955194,0.007037748,8.255423e-05,2010s,0.0129,1.273,Brain Gain
TUR,2014,77181884.0,102172.0,102172.0,818.0,662.0,156.0,0.0064792703,0.008006107,0.0015268371,2010s,0.0136,1.324,Brain Gain
TUR,2015,78218479.0,106445.0,106445.0,829.0,703.0,126.0,0.0066043497,0.00778806,0.00118371,2010s,0.0134,1.361,Brain Gain
TUR,2016,79277962.0,110520.0,110520.0,821.0,935.0,-114.0,0.008460008,0.00742852,-0.0010314875,2010s,0.0135,1.394,Brain Drain
TUR,2017,80312698.0,114993.0,114993.0,859.0,1146.0,-287.0,0.009965824,0.00747002,-0.002495804,2010s,0.0131,1.432,Brain Drain
TUR,2018,81407204.0,119262.0,119262.0,941.0,1225.0,-284.0,0.010271503,0.007890191,-0.0023813117,2010s,0.0136,1.465,Brain Drain
TUR,2019,82579440.0,122500.0,122500.0,955.0,1256.0,-301.0,0.010253062,0.0077959183,-0.0024571428,2010s,0.0144,1.483,Brain Drain
TUR,2020,83384680.0,124081.0,124081.0,971.0,1378.0,-407.0,0.011105649,0.007825533,-0.0032801153,2020s,0.0098,1.488,Brain Drain
TUR,2021,84147318.0,120612.0,120612.0,1013.0,1374.0,-361.0,0.011391901,0.008398833,-0.0029930687,2020s,0.0091,1.433,Brain Drain
